26/02/2019 12:14
Time (s), Time step (s),X dist,X duty,X freq,Y dist,Y freq, X accel, X decel, Y accel, Y decel, X dist target, Y dist target
4.059000,0.099000,0.000000,0.000000,0.000000,-0.305556,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
4.242000,0.101000,0.000000,0.000000,0.000000,-0.313889,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
4.257000,0.099000,0.000000,0.000000,0.000000,-0.322222,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
4.400000,0.100000,0.000000,0.000000,0.000000,-0.329167,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
4.545000,0.101000,0.000000,0.000000,0.000000,-0.337500,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
4.554000,0.099000,0.000000,0.000000,0.000000,-0.344444,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
4.700000,0.100000,0.000000,0.000000,0.000000,-0.352778,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
4.800000,0.100000,0.000000,0.000000,0.000000,-0.361111,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
4.900000,0.100000,0.000000,0.000000,0.000000,-0.369444,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
5.050000,0.101000,0.000000,0.000000,0.000000,-0.376389,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
5.049000,0.099000,0.000000,0.000000,0.000000,-0.383333,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
5.200000,0.100000,0.000000,0.000000,0.000000,-0.391667,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
5.353000,0.101000,0.000000,0.000000,0.000000,-0.400000,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
5.346000,0.099000,0.000000,0.000000,0.000000,-0.406944,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
5.555000,0.101000,0.000000,0.000000,0.000000,-0.415278,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
5.544000,0.099000,0.000000,0.000000,0.000000,-0.423611,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
5.700000,0.100000,0.000000,0.000000,0.000000,-0.433333,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
5.858000,0.101000,0.000000,0.000000,0.000000,-0.440278,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
5.841000,0.099000,0.000000,0.000000,0.000000,-0.447222,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
6.060000,0.101000,0.000000,0.000000,0.000000,-0.454167,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
6.039000,0.099000,0.000000,0.000000,0.000000,-0.462500,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
6.200000,0.100000,0.000000,0.000000,0.000000,-0.470833,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
6.363000,0.101000,0.000000,0.000000,0.000000,-0.477778,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
6.336000,0.099000,0.000000,0.000000,0.000000,-0.484722,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
6.565000,0.101000,0.000000,0.000000,0.000000,-0.493056,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
6.534000,0.099000,0.000000,0.000000,0.000000,-0.501389,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
6.700000,0.100000,0.000000,0.000000,0.000000,-0.509722,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
6.800000,0.100000,0.000000,0.000000,0.000000,-0.516667,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
6.900000,0.100000,0.000000,0.000000,0.000000,-0.525000,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
7.000000,0.100000,0.000000,0.000000,0.000000,-0.533333,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
7.100000,0.100000,0.000000,0.000000,0.000000,-0.541667,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
7.272000,0.101000,0.000000,0.000000,0.000000,-0.548611,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
7.227000,0.099000,0.000000,0.000000,0.000000,-0.555556,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
7.474000,0.101000,0.000000,0.000000,0.000000,-0.563889,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
7.425000,0.099000,0.000000,0.000000,0.000000,-0.572222,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
7.600000,0.100000,0.000000,0.000000,0.000000,-0.580556,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
7.700000,0.100000,0.000000,0.000000,0.000000,-0.587500,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
7.800000,0.100000,0.000000,0.000000,0.000000,-0.594444,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
7.900000,0.100000,0.000000,0.000000,0.000000,-0.602778,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
8.000000,0.100000,0.000000,0.000000,0.000000,-0.611111,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
8.181000,0.101000,0.000000,0.000000,0.000000,-0.618056,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
8.118000,0.099000,0.000000,0.000000,0.000000,-0.625000,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
8.300000,0.100000,0.000000,0.000000,0.000000,-0.633333,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
8.484000,0.101000,0.000000,0.000000,0.000000,-0.641667,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
8.415000,0.099000,0.000000,0.000000,0.000000,-0.650000,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
8.686000,0.101000,0.000000,0.000000,0.000000,-0.656944,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
8.700000,0.100000,0.000000,0.000000,0.000000,-0.666667,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
8.800000,0.100000,0.000000,0.000000,0.000000,-0.675000,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
8.811000,0.099000,0.000000,0.000000,0.000000,-0.683333,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
9.000000,0.100000,0.000000,0.000000,0.000000,-0.691667,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
9.100000,0.100000,0.000000,0.000000,0.000000,-0.698611,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
9.200000,0.100000,0.000000,0.000000,0.000000,-0.705556,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
9.393000,0.101000,0.000000,0.000000,0.000000,-0.713889,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
9.306000,0.099000,0.000000,0.000000,0.000000,-0.722222,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
9.500000,0.100000,0.000000,0.000000,0.000000,-0.729167,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
9.600000,0.100000,0.000000,0.000000,0.000000,-0.736111,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
9.797000,0.101000,0.000000,0.000000,0.000000,-0.744444,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
9.702000,0.099000,0.000000,0.000000,0.000000,-0.754167,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
9.900000,0.100000,0.000000,0.000000,0.000000,-0.761111,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
10.000000,0.100000,0.000000,0.000000,0.000000,-0.768056,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
10.100000,0.100000,0.000000,0.000000,0.000000,-0.775000,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
10.200000,0.100000,0.000000,0.000000,0.000000,-0.783333,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
10.300000,0.100000,0.000000,0.000000,0.000000,-0.791667,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
10.400000,0.100000,0.000000,0.000000,0.000000,-0.798611,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
10.500000,0.100000,0.000000,0.000000,0.000000,-0.805556,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
10.600000,0.100000,0.000000,0.000000,0.000000,-0.813889,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
10.700000,0.100000,0.000000,0.000000,0.000000,-0.823611,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
10.800000,0.100000,0.000000,0.000000,0.000000,-0.831944,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
11.009000,0.101000,0.000000,0.000000,0.000000,-0.838889,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
10.890000,0.099000,0.000000,0.000000,0.000000,-0.845833,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
11.100000,0.100000,0.000000,0.000000,0.000000,-0.854167,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
11.200000,0.100000,0.000000,0.000000,0.000000,-0.862500,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
11.413000,0.101000,0.000000,0.000000,0.000000,-0.870833,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
11.286000,0.099000,0.000000,0.000000,0.000000,-0.877778,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
11.500000,0.100000,0.000000,0.000000,0.000000,-0.884722,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
11.600000,0.100000,0.000000,0.000000,0.000000,-0.894444,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
11.700000,0.100000,0.000000,0.000000,0.000000,-0.902778,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
11.800000,0.100000,0.000000,0.000000,0.000000,-0.909722,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
11.900000,0.100000,0.000000,0.000000,0.000000,-0.916667,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
12.000000,0.100000,0.000000,0.000000,0.000000,-0.923611,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
12.221000,0.101000,0.000000,0.000000,0.000000,-0.933333,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
12.078000,0.099000,0.000000,0.000000,0.000000,-0.940278,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
12.423000,0.101000,0.000000,0.000000,0.000000,-0.947222,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
12.400000,0.100000,0.000000,0.000000,0.000000,-0.955556,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
12.500000,0.100000,0.000000,0.000000,0.000000,-0.963889,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
12.600000,0.100000,0.000000,0.000000,0.000000,-0.972222,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
12.573000,0.099000,0.000000,0.000000,0.000000,-0.979167,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
12.800000,0.100000,0.000000,0.000000,0.000000,-0.986111,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
12.900000,0.100000,0.000000,0.000000,0.000000,-0.994444,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
13.130000,0.101000,0.000000,0.000000,0.000000,-1.002778,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
13.100000,0.100000,0.000000,0.000000,0.000000,-1.011111,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
13.068000,0.099000,0.000000,0.000000,0.000000,-1.018056,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
13.300000,0.100000,0.000000,0.000000,0.000000,-1.025000,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
13.534000,0.101000,0.000000,0.000000,0.000000,-1.034722,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
13.365000,0.099000,0.000000,0.000000,0.000000,-1.041667,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
13.600000,0.100000,0.000000,0.000000,0.000000,-1.050000,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
13.837000,0.101000,0.000000,0.000000,0.000000,-1.056944,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
13.800000,0.100000,0.000000,0.000000,0.000000,-1.065278,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
13.761000,0.099000,0.000000,0.000000,0.000000,-1.073611,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
14.000000,0.100000,0.000000,0.000000,0.000000,-1.080556,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
14.100000,0.100000,0.000000,0.000000,0.000000,-1.087500,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
14.342000,0.101000,0.000000,0.000000,0.000000,-1.095833,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
14.300000,0.100000,0.000000,0.000000,0.000000,-1.104167,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
14.400000,0.100000,0.000000,0.000000,0.000000,-1.112500,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
14.355000,0.099000,0.000000,0.000000,0.000000,-1.119444,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
14.600000,0.100000,0.000000,0.000000,0.000000,-1.126389,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
14.847000,0.101000,0.000000,0.000000,0.000000,-1.134722,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
14.800000,0.100000,0.000000,0.000000,0.000000,-1.144444,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
14.751000,0.099000,0.000000,0.000000,0.000000,-1.152778,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
15.000000,0.100000,0.000000,0.000000,0.000000,-1.159722,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
15.251000,0.101000,0.000000,0.000000,0.000000,-1.166667,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
15.048000,0.099000,0.000000,0.000000,0.000000,-1.175000,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
15.300000,0.100000,0.000000,0.000000,0.000000,-1.183333,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
15.400000,0.100000,0.000000,0.000000,0.000000,-1.190278,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
15.500000,0.100000,0.000000,0.000000,0.000000,-1.197222,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
15.600000,0.100000,0.000000,0.000000,0.000000,-1.205556,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
15.700000,0.100000,0.000000,0.000000,0.000000,-1.213889,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
15.800000,0.100000,0.000000,0.000000,0.000000,-1.222222,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
16.059000,0.101000,0.000000,0.000000,0.000000,-1.229167,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
16.000000,0.100000,0.000000,0.000000,0.000000,-1.236111,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
15.939000,0.099000,0.000000,0.000000,0.000000,-1.244444,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
16.200000,0.100000,0.000000,0.000000,0.000000,-1.252778,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
16.463000,0.101000,0.000000,0.000000,0.000000,-1.261111,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
16.236000,0.099000,0.000000,0.000000,0.000000,-1.266667,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
16.500000,0.100000,0.000000,0.000000,0.000000,-1.275000,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
16.600000,0.100000,0.000000,0.000000,0.000000,-1.283333,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
16.867000,0.101000,0.000000,0.000000,0.000000,-1.293056,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
16.800000,0.100000,0.000000,0.000000,0.000000,-1.300000,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
16.900000,0.100000,0.000000,0.000000,0.000000,-1.306944,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
16.830000,0.099000,0.000000,0.000000,0.000000,-1.315278,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
17.100000,0.100000,0.000000,0.000000,0.000000,-1.323611,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
17.372000,0.101000,0.000000,0.000000,0.000000,-1.331944,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
17.300000,0.100000,0.000000,0.000000,0.000000,-1.338889,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
17.400000,0.100000,0.000000,0.000000,0.000000,-1.345833,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
17.500000,0.100000,0.000000,0.000000,0.000000,-1.354167,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
17.424000,0.099000,0.000000,0.000000,0.000000,-1.362500,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
17.700000,0.100000,0.000000,0.000000,0.000000,-1.369444,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
17.800000,0.100000,0.000000,0.000000,0.000000,-1.376389,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
18.079000,0.101000,0.000000,0.000000,0.000000,-1.384722,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
18.000000,0.100000,0.000000,0.000000,0.000000,-1.393056,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
18.100000,0.100000,0.000000,0.000000,0.000000,-1.400000,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
18.018000,0.099000,0.000000,0.000000,0.000000,-1.406944,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
18.483000,0.101000,0.000000,0.000000,0.000000,-1.415278,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
18.216000,0.099000,0.000000,0.000000,0.000000,-1.423611,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
18.500000,0.100000,0.000000,0.000000,0.000000,-1.433333,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
18.600000,0.100000,0.000000,0.000000,0.000000,-1.440278,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
18.700000,0.100000,0.000000,0.000000,0.000000,-1.448611,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
18.988000,0.101000,0.000000,0.000000,0.000000,-1.455556,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
18.711000,0.099000,0.000000,0.000000,0.000000,-1.463889,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
19.190000,0.101000,0.000000,0.000000,0.000000,-1.473611,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
19.100000,0.100000,0.000000,0.000000,0.000000,-1.479167,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
19.008000,0.099000,0.000000,0.000000,0.000000,-1.486111,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
19.493000,0.101000,0.000000,0.000000,0.000000,-1.495833,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
19.400000,0.100000,0.000000,0.000000,0.000000,-1.505556,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
19.500000,0.100000,0.000000,0.000000,0.000000,-1.512500,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
19.600000,0.100000,0.000000,0.000000,0.000000,-1.519444,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
19.503000,0.099000,0.000000,0.000000,0.000000,-1.526389,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
19.800000,0.100000,0.000000,0.000000,0.000000,-1.536111,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
19.900000,0.100000,0.000000,0.000000,0.000000,-1.543056,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
20.200000,0.101000,0.000000,0.000000,0.000000,-1.551389,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
20.100000,0.100000,0.000000,0.000000,0.000000,-1.556944,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
20.200000,0.100000,0.000000,0.000000,0.000000,-1.565278,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
20.300000,0.100000,0.000000,0.000000,0.000000,-1.575000,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
20.196000,0.099000,0.000000,0.000000,0.000000,-1.581944,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
20.500000,0.100000,0.000000,0.000000,0.000000,-1.590278,500.000000,0.000000,0.000000,500.000000,500.000000,0.000000,-100.000000
